applicant,nuts_code,filing_year,appln_count,federal_state_code,federal_state_name,landkreis_name
Ruhr-Universität Bochum,DEA51,2021,2,DEA,Nordrhein-Westfahlen,"Bochum, Stadt"
"Gerding, Michael",DEA51,2021,1,DEA,Nordrhein-Westfahlen,"Bochum, Stadt"
"Bachmann, Horst",DEA51,2021,1,DEA,Nordrhein-Westfahlen,"Bochum, Stadt"
"Vogt, Michael",DEA51,2021,1,DEA,Nordrhein-Westfahlen,"Bochum, Stadt"
"LANGE, Horst",DEA51,2021,1,DEA,Nordrhein-Westfahlen,"Bochum, Stadt"
smart optics Sensortechnik GmbH,DEA51,2021,1,DEA,Nordrhein-Westfahlen,"Bochum, Stadt"
"Hiegemann, Markus",DEA51,2021,1,DEA,Nordrhein-Westfahlen,"Bochum, Stadt"
"Hinrichs, Petra",DEA51,2021,1,DEA,Nordrhein-Westfahlen,"Bochum, Stadt"
Phenox GmbH,DEA51,2022,3,DEA,Nordrhein-Westfahlen,"Bochum, Stadt"
"Stachowske, Martin",DEA51,2022,1,DEA,Nordrhein-Westfahlen,"Bochum, Stadt"
Ruhr-Universität Bochum,DEA51,2022,1,DEA,Nordrhein-Westfahlen,"Bochum, Stadt"
Webomatic Maschinenfabrik GmbH,DEA51,2023,1,DEA,Nordrhein-Westfahlen,"Bochum, Stadt"
KHS GmbH,DEA52,2019,29,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"KREIS, Peter",DEA52,2019,8,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"NÖLKER, Klaus",DEA52,2019,6,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Westdeutscher Drahtseil-Verkauf Dolezych GmbH & Co. KG,DEA52,2019,5,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Technische Universität Dortmund,DEA52,2019,5,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
WILO SE,DEA52,2019,5,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Lead Discovery Center GmbH,DEA52,2019,5,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
thyssenkrupp Fertilizer Technology GmbH,DEA52,2019,4,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Homann, Andreas",DEA52,2019,4,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Reeker, Helene",DEA52,2019,3,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Flore, Ingo",DEA52,2019,3,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Franzrahe, Harald",DEA52,2019,3,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"NUSSBAUMER, Peter",DEA52,2019,3,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
PRO3DURE MEDICAL GMBH,DEA52,2019,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"EBBINGHAUS-KINTSCHER, Ulrich",DEA52,2019,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
KNAUF AQUAPANEL GmbH,DEA52,2019,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Aptar Dortmund GmbH,DEA52,2019,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"THEOPOLD, Tobias",DEA52,2019,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
TE Connectivity Sensors Germany GmbH,DEA52,2019,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Holz, Christian",DEA52,2019,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Kachouh, Checrallah",DEA52,2019,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"HOFMANN, Harald",DEA52,2019,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Neuhaus, Stefan",DEA52,2019,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"KOCH, Uwe",DEA52,2019,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Artech GmbH design + production in plastic,DEA52,2019,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"HANNES, Ralf",DEA52,2019,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"KARCZ, Thomas",DEA52,2019,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Bank, Gerald",DEA52,2019,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"BAYARD, Guido",DEA52,2019,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Paroth, Berthold",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"WEBER, Jens",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Schlüter, Matthias",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"KLEINSCHMIDT, Oliver",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"POTTHOFF, Matthias",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Bitter, Marcus",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Backhaus, Michael",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"KOSLOWSKI, Thomas",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Schmidt, Christoph",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"RUTHENBERG, Manuela",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"MEISENBERG, Armin",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"KEIL, Bernd",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"RÖHR, Michael",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"RABSAHL, Rudolf",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"BACKHAUS, Michael",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"BLOM, Hendrik",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Fischer, Jörg",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Schmitz, Harald",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"HOLZ, Christian",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Ziegler, Slava",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Tintometer GmbH,DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Jungbluth, Volker",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"HELPERTZ, Markus",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"SCHMIDT, Hans-Joachim",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"KLEBL, Bert",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Polcyn, Gregor Damian",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"EHMER, Wilfried",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"SUMMERER, Daniel",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
ELMOS Semiconductor AG,DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"MEIER, Ralf",DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
ThyssenKrupp Uhde Chlorine Engineers GmbH,DEA52,2019,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
KHS GmbH,DEA52,2020,48,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Technische Universität Dortmund,DEA52,2020,7,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Holz, Christian",DEA52,2020,5,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Kachouh, Checrallah",DEA52,2020,4,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
WILO SE,DEA52,2020,4,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
TE Connectivity Sensors Germany GmbH,DEA52,2020,4,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
PRO3DURE MEDICAL GMBH,DEA52,2020,4,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
ABP Induction Systems GmbH,DEA52,2020,4,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Reeker, Helene",DEA52,2020,3,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Reimer, Alexander",DEA52,2020,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Schlüter, Matthias",DEA52,2020,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Franzrahe, Harald",DEA52,2020,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Kiomall, Daniel",DEA52,2020,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Dula-Werke Dustmann & Co. GmbH,DEA52,2020,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Neuhaus, Stefan",DEA52,2020,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
thyssenkrupp Fertilizer Technology GmbH,DEA52,2020,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"WEBER, Jens",DEA52,2020,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"BÜKER, Karsten",DEA52,2020,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"NÖLKER, Klaus",DEA52,2020,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"HANNES, Ralf",DEA52,2020,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"KLARE, Martin",DEA52,2020,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"RUTHENBERG, Manuela",DEA52,2020,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"SICHTERMANN, Ernst",DEA52,2020,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"EHMER, Wilfried",DEA52,2020,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Aptar Dortmund GmbH,DEA52,2020,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Wack, Holger",DEA52,2020,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"MEISENBERG, Armin",DEA52,2020,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"PASSMANN, Christoph",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Tintometer GmbH,DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Humbach, Oliver",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Temicon GmbH,DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Fischer, Jörg",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"FRIEDEL, Frank",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Stock, Klaus-Friedrich",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"HOLZ, Christian",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Lead Discovery Center GmbH,DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"EBBINGHAUS-KINTSCHER, Ulrich",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Artech GmbH design + production in plastic,DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"HECKMANN, Andreas",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
LIMO GmbH,DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"WOLF, Martin",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Albonair GmbH,DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Brunschweiger, Andreas",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Novoferm Tormatic GmbH,DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Hübner, Hans-Jörg",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"MÜLLER, Frank",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"SUMMERER, Daniel",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"KÄSTNER, Thomas",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"NUSSBAUMER, Peter",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Gerber, Thomas",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"HOFFMANN, Wolfgang",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"PANTER, Frank",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Klika Skopic, Mateja",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"BAYARD, Guido",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"POTTHOFF, Matthias",DEA52,2020,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
KHS GmbH,DEA52,2021,30,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Technische Universität Dortmund,DEA52,2021,5,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
TE Connectivity Sensors Germany GmbH,DEA52,2021,3,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Westdeutscher Drahtseil-Verkauf Dolezych GmbH & Co. KG,DEA52,2021,3,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Lead Discovery Center GmbH,DEA52,2021,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Albonair GmbH,DEA52,2021,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"KARCZ, Thomas",DEA52,2021,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"WOLF, Martin",DEA52,2021,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Boehringer Ingelheim microParts GmbH,DEA52,2021,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
PRO3DURE MEDICAL GMBH,DEA52,2021,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"GUETTA, Zion",DEA52,2021,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"KEIL, Bernd",DEA52,2021,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"ALVES, Helena",DEA52,2021,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
ABP Induction Systems GmbH,DEA52,2021,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Fischer, Jörg",DEA52,2021,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Klika Skopic, Mateja",DEA52,2021,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Brunschweiger, Andreas",DEA52,2021,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Richard, Thilo",DEA52,2021,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"Schlüter, Matthias",DEA52,2021,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"RUTHENBERG, Manuela",DEA52,2021,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
CellAct Pharma GmbH,DEA52,2021,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
KHS GmbH,DEA52,2022,5,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Technische Universität Dortmund,DEA52,2022,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Lead Discovery Center GmbH,DEA52,2022,2,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
thyssenkrupp Fertilizer Technology GmbH,DEA52,2022,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
TE Connectivity Sensors Germany GmbH,DEA52,2022,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
CellAct Pharma GmbH,DEA52,2022,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
IMD Natural Solutions GmbH,DEA52,2022,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Tintometer GmbH,DEA52,2022,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
KHS GmbH,DEA52,2023,12,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
Technische Universität Dortmund,DEA52,2023,1,DEA,Nordrhein-Westfahlen,"Dortmund, Stadt"
"HILD, Sven",DEA53,2019,4,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
thyssenkrupp Hohenlimburg GmbH,DEA53,2019,3,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
Uhde High Pressure Technologies GmbH,DEA53,2019,3,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
Bruegmann GmbH & Co. KG,DEA53,2019,2,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
Thyssenkrupp Federn und Stabilisatoren GmbH,DEA53,2019,2,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
"STEINHAGEN, Volkmar",DEA53,2019,2,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
"TESLENKO, Alexander",DEA53,2019,2,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
Ebro Armaturen Gebr. Bröer GmbH,DEA53,2019,1,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
Carl Bechem Gmbh,DEA53,2019,1,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
"SERNECKI, Miron",DEA53,2019,1,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
"Schultz, Thomas",DEA53,2019,1,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
"PLAUTZ, Karl-Heinz",DEA53,2019,1,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
Uhde High Pressure Technologies GmbH,DEA53,2020,2,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
Thyssenkrupp Federn und Stabilisatoren GmbH,DEA53,2020,2,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
"LANGE-MAO, Wei",DEA53,2020,1,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
"LIPPS, Jochen",DEA53,2020,1,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
"MOLDENHAUER, Knut",DEA53,2020,1,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
"Schäfer, Patrick",DEA53,2020,1,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
"SERNECKI, Miron",DEA53,2020,1,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
"PITZUL, Uwe",DEA53,2020,1,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
"UMLAUF, Norbert",DEA53,2020,1,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
"Strelcyk, Romuald",DEA53,2020,1,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
thyssenkrupp Hohenlimburg GmbH,DEA53,2020,1,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
"HILD, Sven",DEA53,2021,3,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
RUX GmbH,DEA53,2021,3,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
Bilstein GmbH & Co. KG,DEA53,2021,2,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
Uhde High Pressure Technologies GmbH,DEA53,2021,2,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
"Strelcyk, Romuald",DEA53,2021,1,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
Thyssenkrupp Federn und Stabilisatoren GmbH,DEA53,2021,1,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
Reika GmbH & Co. KG,DEA53,2021,1,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
Thyssenkrupp Federn und Stabilisatoren GmbH,DEA53,2022,2,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
Uhde High Pressure Technologies GmbH,DEA53,2022,1,DEA,Nordrhein-Westfahlen,"Hagen, Stadt der FernUniversität"
Hesse GmbH & Co. KG,DEA54,2019,2,DEA,Nordrhein-Westfahlen,"Hamm, Stadt"
Funke Kunststoffe GmbH,DEA54,2019,2,DEA,Nordrhein-Westfahlen,"Hamm, Stadt"
"Trinschek, Robert",DEA54,2019,2,DEA,Nordrhein-Westfahlen,"Hamm, Stadt"
"SEIFERT, Roland",DEA54,2019,1,DEA,Nordrhein-Westfahlen,"Hamm, Stadt"
"BENDIG, Uwe",DEA54,2019,1,DEA,Nordrhein-Westfahlen,"Hamm, Stadt"
"STAHL, Knut",DEA54,2019,1,DEA,Nordrhein-Westfahlen,"Hamm, Stadt"
"Speckamp, Dirk",DEA54,2019,1,DEA,Nordrhein-Westfahlen,"Hamm, Stadt"
"Niehaus, Detlef",DEA54,2019,1,DEA,Nordrhein-Westfahlen,"Hamm, Stadt"
Funke Kunststoffe GmbH,DEA54,2020,3,DEA,Nordrhein-Westfahlen,"Hamm, Stadt"
Funke Kunststoffe GmbH,DEA54,2021,1,DEA,Nordrhein-Westfahlen,"Hamm, Stadt"
Funke Kunststoffe GmbH,DEA54,2022,6,DEA,Nordrhein-Westfahlen,"Hamm, Stadt"
Funke Kunststoffe GmbH,DEA54,2023,4,DEA,Nordrhein-Westfahlen,"Hamm, Stadt"
Schwing GmbH,DEA55,2019,3,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
"Krampe-Zadler, Christof",DEA55,2019,2,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
"Rirschl, Christoph",DEA55,2019,2,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
"LOESCH, Holger",DEA55,2019,2,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
"ZIEGLER, Rainer",DEA55,2019,1,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
"GOLLAN, Elke",DEA55,2019,1,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
"Paul, Thomas",DEA55,2019,1,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
"Tuncay, Zuhal",DEA55,2019,1,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
"LICHAU, Christian",DEA55,2019,1,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
Buchen KraftwerkService GmbH,DEA55,2019,1,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
"Brinkbäumer, Thomas",DEA55,2019,1,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
"Mottyll, Stephan",DEA55,2019,1,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
"Krampe-Zadler, Christof",DEA55,2020,7,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
Schwing GmbH,DEA55,2020,3,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
Hackforth GmbH,DEA55,2020,1,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
"LOESCH, Holger",DEA55,2020,1,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
"GOLLAN, Elke",DEA55,2020,1,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
Schwing GmbH,DEA55,2021,2,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
Buchen KraftwerkService GmbH,DEA55,2021,1,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
Schwing GmbH,DEA55,2023,1,DEA,Nordrhein-Westfahlen,"Herne, Stadt"
dormakaba Deutschland GmbH,DEA56,2019,35,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
ABUS August Bremicker Söhne KG,DEA56,2019,19,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"MÖNIG, Stefan",DEA56,2019,8,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
Ewald Dörken AG,DEA56,2019,7,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"BUSCH, Sven",DEA56,2019,5,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"Grosch, Volker",DEA56,2019,4,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
TITAN Umreifungstechnik GmbH & Co.KG,DEA56,2019,3,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
Faiveley Transport Witten Gmbh,DEA56,2019,3,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"JÜSTEL, Thomas",DEA56,2019,3,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
Ardex Anlagen GmbH,DEA56,2019,3,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"Nikodem, Torsten",DEA56,2019,2,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"Brose, Simon",DEA56,2019,2,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"Viola, Marc",DEA56,2019,2,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
Völker GmbH,DEA56,2019,2,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
ALANOD GmbH & Co. KG,DEA56,2019,2,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"SALUTZKI, Thomas",DEA56,2019,2,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
TKR Spezialwerkzeuge GmbH,DEA56,2019,2,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"KAMPMANN, Roland",DEA56,2019,2,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"Wölper, Hendrik",DEA56,2019,2,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"Koetz, Hendrik",DEA56,2019,2,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
ARDEX GMBH,DEA56,2019,2,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"KNAUF, Wilfried",DEA56,2019,1,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"NÜRNBERG, Alexander",DEA56,2019,1,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"Sauer, Wolfgang",DEA56,2019,1,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"Marks, Pierre",DEA56,2019,1,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"Kilzer, Andreas",DEA56,2019,1,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"Choidas, Axel",DEA56,2019,1,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"Reinert, Andreas",DEA56,2019,1,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"KAPANSKI, Kai",DEA56,2019,1,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"Kinikarslan, Turgut",DEA56,2019,1,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"Haertel, Meiko",DEA56,2019,1,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
"Krebs, Wolfgang",DEA56,2019,1,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
Nölle-Pepin GmbH & Co. KG.,DEA56,2019,1,DEA,Nordrhein-Westfahlen,"Witten, Stadt"
